Image,label,StdR,StdG,StdB,Correlation,Dissimilarity,Homogeneity,Energy,Contrast
ISIC_0000358,0,0.1615480973411113,0.170627791290982,0.20029971135102712,0.9608873812495012,5.5980264596615426,0.2051061216678872,0.025231946108360707,136.67404858888997
ISIC_0000359,0,0.21237145659379056,0.21714685842195647,0.21385560685081764,0.9726385260519361,6.2173423706493995,0.18140970019156133,0.02006418019897878,132.08637763105196
ISIC_0000360,0,0.17474566027651187,0.13555163283669744,0.11655097649642285,0.9228017279925236,8.319996681119038,0.13136959696673017,0.021825885405560817,148.25039340457738
ISIC_0000361,0,0.19936700805263158,0.2355759312218575,0.26188417919288287,0.971423729583043,5.6758190553516314,0.2134963914288041,0.02083263047196272,151.33206209800227
ISIC_0000363,0,0.20731196697860002,0.2097316784550253,0.22173389882674224,0.9748083402831851,6.372756927367961,0.17094378538769447,0.021214977685404778,138.45624770632045
ISIC_0000364,0,0.19758678551134434,0.1809086260108486,0.1718911494932421,0.9519890289923539,6.884375929143365,0.1728188082611649,0.01860393096325648,149.2971519250446
ISIC_0000365,0,0.1664217171444856,0.17475685391675483,0.20304582645612831,0.9665928655918766,5.6190346544343335,0.19165083329533034,0.023056753604893045,124.52138570965563
ISIC_0000366,0,0.17516832886945513,0.15289731384314828,0.14729692610251738,0.9658715575450745,5.6366868920622375,0.18374343200010101,0.024282099955018257,103.43419599856337
ISIC_0000367,0,0.21127608698648942,0.21492622281359458,0.2265621706352306,0.977847850342069,5.998642979771992,0.18167350138640756,0.0200536277626411,128.4166419269248
ISIC_0000368,0,0.23319308368841396,0.24307620805233596,0.24099200836710966,0.9802889145941159,6.992540305061182,0.16548352252194454,0.01855117678898165,128.06778146034205
ISIC_0000369,0,0.16930987269773307,0.1959908588775254,0.2409981717115519,0.957182712464808,7.267439499767532,0.1584864381658377,0.019236285267566502,155.3780867974084
ISIC_0000370,0,0.1961996445237515,0.21246645566820216,0.22585699803086234,0.9690109158873685,6.574362419312905,0.18031397312680297,0.02027262132879959,155.4164449440993
ISIC_0000371,0,0.23720668539726375,0.2002670966097695,0.2042201666423507,0.9728346940420338,7.274914927299134,0.15658079290703894,0.01674738341283999,148.59330511102632
ISIC_0000372,0,0.16390422285216769,0.17510458817429783,0.20214909958921312,0.9515514901701847,6.7030251507817855,0.1935488461977768,0.023670529426915592,174.41253358830187
ISIC_0000374,0,0.16477421898011074,0.19844258707934534,0.23517450389414213,0.9644977992986701,5.439626997074284,0.2620844881443097,0.055047951178859945,161.07465002725598
ISIC_0000376,0,0.06549517359292442,0.09906608244731882,0.14726079022184566,0.9629538632109986,3.498278840960895,0.2770656909326883,0.03812268406655591,27.86389772746891
ISIC_0000377,0,0.09655437488820029,0.1600644321179753,0.20880340366756742,0.9858282936355169,3.0320103263258407,0.33895073568490003,0.0416220131612945,29.786534175948283
ISIC_0000378,0,0.07239602881311305,0.1282522454257047,0.1900061638593969,0.9814063790253018,2.725767476687939,0.32624978423823936,0.04260472147238435,14.422557426429854
ISIC_0000379,0,0.09495778991543762,0.19200707200918157,0.2550481618269485,0.9899735328584012,2.78887963386557,0.33412971772916833,0.034606616324747916,19.608760710730945
ISIC_0000380,0,0.16239399685275985,0.24771294974862954,0.29248483997139674,0.9545341757174401,6.771232378599365,0.24031982710533156,0.028974927927710423,191.4603752113253
ISIC_0000381,0,0.10297268529873294,0.15772481246474113,0.18705833890939694,0.9887606446601838,3.2432013656877627,0.293314231977952,0.03247515913539342,22.365773788577222
ISIC_0000382,0,0.09721666407105715,0.08661567175504069,0.10643830322085618,0.9530010402306582,3.1271326751708726,0.2892125501063385,0.03983034117953335,20.353522251316587
ISIC_0000383,0,0.04870762266453642,0.10304218212475452,0.15728628957519908,0.9806705863548784,2.3384238779542343,0.3677417767908221,0.049944497206567996,12.61449168331648
ISIC_0000384,0,0.08992407024514613,0.11053597018884508,0.13158192831929313,0.9905571426336686,1.8108104408034456,0.42804086554456083,0.05226240776400313,6.968422465836284
ISIC_0000385,0,0.08656943660361488,0.1491029154811828,0.1817824975300578,0.9893108078683424,2.9354522269630143,0.30527232440387764,0.038639724814015605,17.224596801270142
ISIC_0000386,0,0.09332999600108698,0.15892820221048196,0.19963364150172716,0.9879067072508296,2.8183035310310713,0.35671762930124773,0.037332437201250346,22.54775721463948
ISIC_0000387,0,0.07575760433375268,0.09054040349552381,0.11068410143340988,0.9763053296155526,2.3310140515163864,0.3775952531079823,0.04501252485490393,14.671324875468045
ISIC_0000388,0,0.06691464587133299,0.09244167722020866,0.12209949120954862,0.9857725079062759,2.0738962991916265,0.3866007751999321,0.04641031556004814,8.24589289574497
ISIC_0000390,1,0.17500504030109962,0.22145908750786045,0.2314176171693787,0.9914965448276931,3.4625195568912455,0.3356477727074776,0.04146051432666552,37.55631273735862
ISIC_0000391,0,0.05089067725013749,0.08482423668344337,0.11771018809509813,0.9517296849737724,3.2222417826045966,0.28255017165256646,0.03971969305537475,19.825745675489863
ISIC_0000392,0,0.05573254091785505,0.08271272488700812,0.13151830249984084,0.9698606266285347,1.9657502817054178,0.42462428815852943,0.06712443119196831,9.24568691324839
ISIC_0000393,1,0.055698558655630226,0.10661529058394013,0.1495967348573666,0.9569783394952499,3.006908268709289,0.327113712252734,0.04326099591826245,26.264002523139926
ISIC_0000395,1,0.0910429596784412,0.1195421083081871,0.13806806482506295,0.9628453141349314,3.3754652448413647,0.3013797332657342,0.03656540637472357,33.502938426270696
ISIC_0000396,0,0.0658886894710126,0.1216283755952891,0.19065905075544656,0.9754293869445592,2.204966319235979,0.39366733755407696,0.054997757190647756,16.861773311347584
ISIC_0000397,0,0.07257035373797514,0.10973591636060244,0.16117075552392834,0.9769402802090472,2.936132947719514,0.29603707101667925,0.038580434548205124,15.502677637796936
ISIC_0000403,0,0.21918389883213882,0.2183374450368256,0.22506981028969858,0.9902791384961803,2.3195120005788636,0.4032516496884554,0.04470030408735694,25.627147958901816
ISIC_0000407,0,0.08227407093102866,0.11564734185336875,0.15256580377342258,0.9638378086063343,2.619102971139299,0.35607318308555824,0.04070412042610989,24.894470283400587
ISIC_0000408,0,0.07907637535503445,0.1675910783645851,0.23914472588924912,0.9803548669440093,3.823313116017447,0.28651238046130795,0.030039073659264635,37.47927764016751
ISIC_0000409,0,0.0764260480202712,0.10098695798960793,0.1375823893002381,0.9762174363857657,2.5928832261931247,0.3372975299783238,0.04141555948108759,18.53444905764253
ISIC_0000410,1,0.0682228278584586,0.08100684569981938,0.11649364451315386,0.9734494836700842,2.3437790637756777,0.358371649662986,0.04792283394428003,10.828991773806937
ISIC_0000412,1,0.07141049832519476,0.09328307375855871,0.13915067601248043,0.9634428612907864,3.7300401659135765,0.2610111807750443,0.0317663471932868,28.68963945297822
ISIC_0000413,1,0.09691972951048522,0.11293904361029698,0.14942660586521586,0.9809000009041651,2.9209765590213443,0.31465537871635635,0.03857855201107837,18.939115676610257
ISIC_0000415,1,0.06880476310006073,0.10340156644914417,0.15035004443767913,0.9418821892319664,4.645072610513336,0.2511825646184419,0.03146305632319185,53.34569417582633
ISIC_0000416,0,0.08808678376739082,0.13957607529068844,0.17243169897585758,0.9791528952392583,3.42884588487461,0.27507043748509824,0.03589690016889287,23.699923114530918
ISIC_0000418,0,0.20005022325676888,0.19173168995875536,0.2104100559960633,0.9906034180548215,3.3913031173604153,0.2910756130919313,0.031180584107971247,35.80158829157668
ISIC_0000419,0,0.1035028194102195,0.2019682621496713,0.2876602035408556,0.9901086522181203,3.5708867059462683,0.2807953414147492,0.03253434789140874,29.480818042720514
ISIC_0000420,1,0.11743515187844564,0.1474603407099982,0.18031650538494348,0.9764007835295807,4.421557520331685,0.22870537769496424,0.02748798742381525,43.711340106233465
ISIC_0000421,0,0.09274680794248846,0.1471544880235567,0.18727984291248226,0.9757982292809168,4.038320060800987,0.2401758963815857,0.03443486492207231,31.633825019103682
ISIC_0000423,0,0.16905072327164478,0.2528172751477821,0.26851860860085575,0.994737120072093,3.5654516676817307,0.26176382364062817,0.035016491715256344,23.846430241193133
ISIC_0000425,0,0.08994866228689632,0.10266988596268445,0.14236688105051568,0.9648634357738752,2.989019189363514,0.31797404677803237,0.037383436384874874,30.800841453535583
ISIC_0000426,0,0.18138952143417514,0.2611648954366688,0.30357235487622114,0.9925218554439189,4.702456420944472,0.2648933328942407,0.02695671352905534,58.62281745632765
ISIC_0000427,0,0.12919666141341268,0.22073465125192196,0.25846248938095345,0.9924752025425068,3.849586657002445,0.2668474962005952,0.03582575969430054,33.094331836590825
ISIC_0000431,0,0.09859010680206519,0.13612421348848336,0.16355465429789404,0.9795662689034282,3.0886889754972016,0.2978142215462865,0.04598706922844931,19.752824572576298
ISIC_0000433,0,0.08889752766446213,0.17756169647945116,0.2401662659751832,0.9902400103910577,3.682488350251262,0.2614078919397007,0.02667565916164717,26.30017550031926
ISIC_0000434,1,0.05382407248274905,0.11890956452981535,0.16651902629156332,0.9849878501490483,2.8725542888886486,0.3183197733434848,0.04306017554658471,16.615271018922627
ISIC_0000436,0,0.06385050272381472,0.13415612316807357,0.19145661003482226,0.971738321335312,3.323163914487969,0.3069752255683689,0.03910379481122989,27.55378522125655
ISIC_0000439,0,0.10332294925902162,0.12323443367037792,0.1370429375522175,0.955547952418274,3.638284569330092,0.2826042529195397,0.034900123322886244,58.68764051606233
ISIC_0000442,0,0.0912726324034184,0.13469555457772298,0.16779607004144162,0.9784827781018332,2.819725007756349,0.3227238574602434,0.03753755105745934,28.457016897656974
ISIC_0000443,0,0.07810759314551276,0.09294930016469104,0.1097885687525451,0.9111711139713936,4.049631143655865,0.32690108132230167,0.0375739115874326,76.89035891496364
ISIC_0000444,1,0.07800883291612722,0.10170438515637048,0.1329523843846589,0.9619503034553425,3.4391315214175417,0.2736021770005536,0.03317318566910264,29.392700265798076
ISIC_0000445,1,0.0886532885847623,0.11243578516472738,0.14533137435218518,0.975925201572882,2.8796473538363796,0.3119837893990403,0.038851234090750704,19.268987128989234
ISIC_0000447,0,0.06870364079957965,0.08513309550466025,0.11207318378293478,0.9837926782976493,1.8607943670767062,0.42092007675228915,0.0487254195382731,8.991723736401362
ISIC_0000448,0,0.07347066125916482,0.10743935547730991,0.1388320749451319,0.9690803351747993,4.1734866593006,0.2287573622208791,0.028172507153863803,34.7022158087911
ISIC_0000449,0,0.08250203567032047,0.09550062259116238,0.10821746473658378,0.9652682520744529,3.9238905447885006,0.2349464476300427,0.03152498878135788,29.833136874179655
ISIC_0000451,0,0.08848645298056058,0.14151037334342048,0.17957258623485708,0.964893944721897,3.854817373557606,0.32225359983323487,0.0395498460667817,54.53983032231195
ISIC_0000453,0,0.07395177421773215,0.1343554018962582,0.16665207825545184,0.9829900734522454,2.788327758773997,0.3097467924910793,0.04327892486809654,14.39891737772303
ISIC_0000455,0,0.07395093900818765,0.16161217351656595,0.20393151577447693,0.9930222655826386,2.125152433331522,0.3962880715741397,0.04861511250231647,9.403511900572596
ISIC_0000456,0,0.05634807345471401,0.07975608324289198,0.14163958521349798,0.938671232666567,2.8758869725699228,0.31446002381081073,0.048523765612045425,18.375257893317613
ISIC_0000457,0,0.08779055121721623,0.2000318379279174,0.23237524526865888,0.9916774457285692,2.8054051620497527,0.3261000858068576,0.05619796533536091,16.69226232968415
ISIC_0000458,0,0.04786683935681993,0.11739532296020828,0.17010030861944622,0.9360496082770696,4.16431718395852,0.279882775047565,0.05315473952945765,59.438006607419936
ISIC_0000460,0,0.07391328795936022,0.17858562723408922,0.2179436046047802,0.9865824529532221,2.312810634532033,0.3951653533376592,0.06852157698107553,18.653135148756355
ISIC_0000461,0,0.038629986545958436,0.1569040935942372,0.23045168622632273,0.9786511754354887,2.9136651454454707,0.3620435462726891,0.07732752416609409,22.766371636053286
ISIC_0000463,1,0.12549476673355361,0.20198391577237884,0.2264814057311816,0.9530119955278813,5.506324030710929,0.32825000246875535,0.046484829039273576,166.4826411606296
ISIC_0000465,0,0.07081112098603017,0.15594683702666132,0.16989937754702367,0.9797195791927054,4.28170348467268,0.24294240251100263,0.03453609578612422,36.716873714461244
ISIC_0000466,1,0.07094462406088799,0.16955841034818236,0.23380730861728358,0.990310646048215,2.8303668158203483,0.38784892714670066,0.07129039680508209,21.87867197801403
ISIC_0000467,0,0.14515766499246305,0.2370974378288561,0.2698013552754816,0.9844017814844679,3.991875855529922,0.2943914228865074,0.03262419674334929,50.907771931907426
ISIC_0000468,0,0.06324205659483875,0.14817310653393273,0.1993743646359573,0.9813121930926185,3.094260175867513,0.2931142563754827,0.03513481236744125,17.840173113274123
ISIC_0000469,1,0.0627067214110422,0.1326403184757042,0.16576888264466788,0.9583514299711462,3.435241037674238,0.3165872299099805,0.05265734773973346,47.13407891755534
ISIC_0000470,0,0.059469261333773706,0.13598574358507393,0.1810387594146325,0.9941565505995792,1.8196230937754099,0.4459716167365973,0.10136578402823265,7.633154487500864
ISIC_0000471,0,0.11548794891202249,0.1746677739770886,0.19451350576421095,0.9937609417418739,2.311717163274958,0.371934642772369,0.06639147106059592,12.153610178776146
ISIC_0000473,0,0.0413415359485927,0.09428143449863557,0.11570959845910325,0.8416211552874702,5.159252029930914,0.26627154602872244,0.05095000850043638,107.9952953041217
ISIC_0000474,0,0.08625392941289166,0.21968914316991608,0.2759741935523236,0.9933595327246444,2.7391057971706774,0.3455520546447964,0.05065403294116484,15.608196312406228
ISIC_0000475,0,0.14796229601268981,0.23158074342558185,0.26082844039886005,0.9872919734773369,3.3417800819729235,0.31427560340989946,0.04993642730857909,36.50440974905484
ISIC_0000476,0,0.08604308659526892,0.195276320253638,0.23523748385997936,0.9926263744382913,2.784820602666468,0.35751465483339984,0.05254691090796414,18.06136931813306
ISIC_0000478,0,0.029137665804390752,0.13199486368595306,0.17111069207343374,0.9850562528801516,2.6820004827953396,0.33728101045622544,0.04179498750599,14.087740037611105
ISIC_0000479,0,0.03438103043133825,0.11459333512372957,0.16523600053029544,0.9564190750480418,3.7156862516266926,0.26482978480117136,0.04235452231418668,26.73905173181512
ISIC_0000480,0,0.04349485264308354,0.10356132826190599,0.14302689266892402,0.8654248426582698,4.896128220311308,0.22791976062728236,0.055978692293883345,116.29517816925035
ISIC_0000481,0,0.09390820634427839,0.21757994124072225,0.2676070876645936,0.9884985829530202,3.2689527462058887,0.2972316155585858,0.033006206169531566,21.54038919964077
ISIC_0000482,1,0.17864208110138902,0.2502364297256137,0.27322994270006484,0.9958252354254414,2.85621351205681,0.31346845762815184,0.0642568944476177,16.440682629315386
ISIC_0000483,0,0.14800130135229506,0.2453818216381083,0.27747800836986014,0.996561748761174,2.305341872592317,0.3836656036317515,0.06262997982994943,11.669802831345946
ISIC_0000484,1,0.05571390263408143,0.13262406518148898,0.1824353134352995,0.9849761520300997,2.6925691713372264,0.3674320042354828,0.05912367305277272,17.59963659283322
ISIC_0000485,0,0.09193096760309317,0.2248028770111724,0.24466927599492866,0.9917836365154666,2.886386379354699,0.32458419467907496,0.035089377365634555,18.25969699970285
ISIC_0000486,0,0.07549597455260959,0.16533971506486553,0.20005178321699987,0.993104668233177,1.95395000725361,0.44611861975046324,0.0807702542303138,10.323444587521582
ISIC_0000487,1,0.0370102275223496,0.07987587920310386,0.11378678095099275,0.9231820752521072,3.22080901701513,0.31943608909646304,0.04209577783049683,44.694080667216994
ISIC_0000488,0,0.048552966800741226,0.12973198903859895,0.1566194487840686,0.9592600418531236,2.9980365455770706,0.34268718058995856,0.06706297222526195,50.32325714300169
ISIC_0000489,0,0.04689032285130869,0.12756556587331372,0.16999067670895043,0.9884379131059727,1.9944375299839447,0.3992032691688672,0.06924223858789733,7.881548932715335
ISIC_0000490,0,0.1337753995578662,0.21273933293275152,0.2435621723031508,0.9844741665896678,2.7863560004151307,0.3369805102484158,0.05306502188269538,28.271004716097327
ISIC_0000491,0,0.16804246041270887,0.2672407307115164,0.29711999369782954,0.9948578961031758,2.801391959599614,0.3150936760465511,0.03608812935097916,14.526877887974335
ISIC_0000492,0,0.03463403519263556,0.07081006848400781,0.09475438027720133,0.843895432786138,2.37776377429957,0.44180201148034237,0.08217924344476624,42.51871653289433
ISIC_0000493,0,0.14128881910401545,0.26998143197450913,0.315093359357939,0.9959453735059605,2.4917969456956763,0.36300693356649183,0.048004957349853904,15.212330451583398
ISIC_0000494,0,0.03958860758785294,0.08922568239348679,0.10709666751703485,0.8977029612231846,4.7857771936395865,0.23348050667115886,0.04799010582607141,61.31640879728916
ISIC_0000495,0,0.12436316522619989,0.23480147562206685,0.26887037987461315,0.9907338100611822,2.509911510565866,0.42561925341881934,0.08515481736831396,36.04785511131094
ISIC_0000496,0,0.12207150193041247,0.22995259221416214,0.262150861791661,0.9936710632149252,2.8033961481946736,0.3675058909133978,0.07536051261442309,20.485660718595128
ISIC_0000498,0,0.111706305129035,0.17194137178199068,0.18118228419444654,0.9711880271470372,4.091800774483524,0.29943871819442885,0.04651100471345056,69.41142676341636
ISIC_0000499,0,0.053604627156827594,0.12466220170987821,0.15502186059084888,0.9064649406190578,4.475263584880101,0.3254900625683858,0.06670948355952712,103.89732975495131
ISIC_0000500,0,0.05376205962041903,0.13714931189364338,0.1816069767661177,0.9500896890809842,2.7888652927438295,0.40609306493631947,0.09333949153101113,49.19656628210666
ISIC_0000501,0,0.11709000742152174,0.17506797384449396,0.18158005104064323,0.9945143792743404,1.971492834915256,0.43378639321089096,0.0782928708531638,11.553829411661319
ISIC_0000503,0,0.1043167749590185,0.17052004153059086,0.20174502146915382,0.9927610438189067,2.57140745249974,0.3796318116251017,0.07760713166754839,18.132377014669817
ISIC_0000504,0,0.07338753914536922,0.1227800743259099,0.1386626976743942,0.932959426141248,5.3455680233294345,0.21491312726812142,0.03500724202060924,109.77214017834001
ISIC_0000505,0,0.07560392111160617,0.13099254471366964,0.1526304649051168,0.9614883071060848,3.9305492465592553,0.288425330994906,0.05783360766409105,49.615571531630735
ISIC_0000506,0,0.05559352343530953,0.10459238556924996,0.11531842116729663,0.9335438117677146,2.9744220370838885,0.35999416088050396,0.07601979753877997,58.11921592711136
ISIC_0000507,0,0.0775372412956004,0.18574757105613046,0.22009056436430194,0.9817143449293413,2.370558112469594,0.414329847166672,0.080910295146745,32.13083250503471
ISIC_0000508,0,0.05889442499157291,0.1313285364696876,0.17089796392572737,0.971201238472128,3.317465641455307,0.3643951015420257,0.0544703951423396,45.18066722977872
ISIC_0000509,0,0.039633060969526866,0.12786563561906358,0.17037182852260954,0.9782445975604787,3.0972977556211903,0.31130280585323195,0.05824915872359688,20.783563521429134
ISIC_0000510,0,0.08229430490097832,0.15717160261800853,0.19618415832149108,0.9845240313919412,4.045006367547878,0.25311032393349225,0.04728370688086322,35.54716202442295
ISIC_0000511,1,0.08478151672333203,0.14906405195639033,0.1705430230891434,0.9901318107564075,3.2074989972436794,0.2969906286921533,0.03159011669075252,20.44798003841572
ISIC_0000513,1,0.046944499906898564,0.1251875125938243,0.19184203455541227,0.9587133481329594,2.9745889013094087,0.3516350079889766,0.06191311864912577,43.06432554175834
ISIC_0000514,0,0.051354037030278896,0.11618037409247829,0.177262668820104,0.9864075586567005,2.652280920625512,0.34306082049068654,0.06790883818485095,16.06088385208546
ISIC_0000515,0,0.07273475297488614,0.19685162995374234,0.2570199847513003,0.9916920827522693,2.741543092130784,0.34284371603310965,0.05698959523208744,16.07103949836696
ISIC_0000516,1,0.09148204281208233,0.1532222838366112,0.1845815078919569,0.9741761085054849,4.0856577695754295,0.30872432701065505,0.0817232298706479,63.25952153978183
ISIC_0000517,1,0.11168718056988801,0.16020336088580692,0.16053120832751774,0.9830990637641852,3.0378138797999643,0.32794500048762715,0.049172736557768236,20.303839039738317
ISIC_0000518,1,0.1482905572823543,0.19979484034934894,0.20912178840407097,0.967889063703515,4.9703318773467915,0.225291939389161,0.04306547743423948,79.34526885720805
ISIC_0000519,1,0.07701987717029027,0.14277570572227166,0.18892473222372644,0.946913785782981,4.861456280540601,0.2338113192741695,0.0302701891166827,69.419099285988
ISIC_0000520,1,0.06195973118980281,0.08773404174963732,0.10316717614157683,0.9144859032810941,5.09021692214674,0.21459692995142404,0.029022489782752403,63.06393294513511
ISIC_0000521,1,0.1005950404069103,0.18179598340481853,0.21355569106735334,0.9833126865139936,4.233497071987367,0.2954863002769536,0.03221699678126869,53.0318730196239
ISIC_0000522,1,0.029526248419786683,0.07653823023920027,0.12418675726646423,0.9818923116582317,2.0795486088169333,0.3945626134872497,0.06252809295542336,9.398196169668195
ISIC_0000523,0,0.04532852899568027,0.11287945335024448,0.15827147755437074,0.9873062617802697,1.9445818658557992,0.3974248723809726,0.06815048050552214,6.9780930051594074
ISIC_0000524,0,0.13886281740998518,0.23478258664316978,0.2582331177484003,0.9903888996896582,3.5212532506543135,0.33200657799833744,0.04832040388813463,40.81513035024901
ISIC_0000525,0,0.04699902175499448,0.16405089647172666,0.25874148217094933,0.9870776677221584,3.1813129169024945,0.34641542923567836,0.05866940552607244,27.085603008484895
ISIC_0000527,0,0.07282076564177078,0.15013564530951337,0.19167912113312796,0.9615118925158536,4.954379814487535,0.2967526639284482,0.05242892531987738,82.52331473640817
ISIC_0000528,0,0.030287524888476042,0.06925340085188621,0.08677986297773647,0.8842227586888107,3.27465716863979,0.32304455644130414,0.05213532893538739,49.18097211888512
ISIC_0000529,0,0.0808426052788964,0.17541846230489747,0.2325054172369328,0.9833609589322689,3.900705215123146,0.29823370433852964,0.04172992350588215,41.03687468220653
ISIC_0000530,0,0.053646679053735706,0.12505386486316977,0.17327471671969616,0.9853032601404691,2.6069336428442305,0.3503432860656595,0.06463883996420383,16.081300829065093
ISIC_0000531,1,0.04509358266737321,0.09861722188624467,0.13771824997299972,0.9374678152218252,3.49163786921546,0.30375836520181976,0.05788745476514531,42.85741533845622
ISIC_0000532,0,0.12268337001647592,0.18443446688243048,0.20144601105178142,0.9936427313175645,2.160351269056862,0.44492318422488614,0.08122473611604392,14.47131010343924
ISIC_0000533,1,0.09640584132458387,0.1525253227011291,0.17533169097033735,0.9912512691296497,3.12900285619488,0.2955470988659093,0.04442351328555653,19.87245333995988
ISIC_0000534,0,0.1588233707133124,0.27474122081474145,0.2989936264662452,0.9948835494821002,3.217069216043853,0.3624781487524109,0.04461797373124814,27.61578498766933
ISIC_0000535,0,0.06328912793061052,0.1728791399190806,0.22999671000053842,0.9815973910587932,3.17912462780417,0.3680922670858148,0.05640462701359932,39.50936573998995
ISIC_0000536,0,0.05110150065312154,0.09734720648213445,0.12057088461973363,0.954744574624469,3.1333718486338995,0.311048922105569,0.06882002335590945,31.996333071677306
ISIC_0000538,0,0.15416370730594472,0.2135439669955916,0.24707136762932685,0.9946778613562858,2.714438304718735,0.356592553867309,0.06806961901420382,17.80006799801366
ISIC_0000539,0,0.10720160631016461,0.1836148411024794,0.23106663552853582,0.992107276180237,3.242667983685911,0.33942198413847335,0.04137050732451057,29.596836101671617
ISIC_0000540,0,0.10454898561271793,0.17087287421214192,0.2397667414968121,0.9878235217110944,4.267648130546209,0.24565134558219032,0.03226376628928774,39.48309325382943
ISIC_0000541,0,0.0819815579891981,0.14352433105033646,0.2460285365286958,0.9916673391782463,2.7794992609946165,0.3382923220540034,0.047407166859651684,19.021180063803158
ISIC_0000542,0,0.06534613142058342,0.1232043378504749,0.20238794680480277,0.9805522648131233,3.3426517259259727,0.3255823129081774,0.05356535083981089,32.094538155732955
ISIC_0000543,0,0.1898253100831614,0.2688488769420234,0.27645226367013936,0.995080699362116,2.9558111661634934,0.363521274652004,0.05923494372410883,22.070922121110932
ISIC_0000544,0,0.14013862847256606,0.18831881776275383,0.18790364953291422,0.9913900441852199,3.5649429506138257,0.284958725595875,0.05737353338669829,33.871479018962035
ISIC_0000545,0,0.13667467948884426,0.20111296563795555,0.19905685991814456,0.993921559545152,2.431150900380078,0.4028189381428112,0.056228143717931334,15.615320662993614
ISIC_0000546,0,0.058411058948277535,0.1416684010726487,0.19634173308443945,0.9952011289474337,1.7795236341686307,0.4867193087259517,0.07262345372052924,8.402622930569445
ISIC_0000547,1,0.04151139450212028,0.08630708432663309,0.1460440369874336,0.9446090225808143,3.2473676074323135,0.36096728793212673,0.04706696377076866,44.90899272270048
ISIC_0000548,1,0.033800451906980625,0.09886910210998237,0.14455612900036124,0.9857815893409754,1.6838176757310375,0.5062186188934619,0.09481443169451687,7.692252903594656
ISIC_0000549,1,0.08988049414732756,0.16246115790703036,0.189596853237292,0.9847573465837925,3.47999658147161,0.3214199027247431,0.037668797882605645,28.996130904502806
ISIC_0000550,1,0.13852365292139862,0.2086171125903885,0.22212921565373106,0.9905469599220882,4.431179290863694,0.2504090044106998,0.03671276740548092,45.391895749067594
ISIC_0000551,1,0.029280891465417312,0.0872005923029135,0.15748668105060784,0.9829764119135331,2.0424930130234604,0.4318384004664445,0.05033199191711456,12.837737075125833
ISIC_0000552,1,0.1353545905265084,0.22813321376161277,0.2765823890763619,0.9943408379710068,3.128523988410089,0.341100889611418,0.041108667561034345,31.8342206500307
ISIC_0000554,1,0.06931200854799596,0.1294292387359582,0.14782367940884414,0.9726322771699432,3.729034626604819,0.2790049032585208,0.033180881095932674,42.395022809341604
ISIC_0000555,1,0.05410597359340204,0.091553097532665,0.11916969604275222,0.7862260380253429,4.640712707517695,0.3784469621209999,0.06310272384588347,130.33777650760112
ISIC_0000556,0,0.06430905486394249,0.18350982613361072,0.2542612783256729,0.9858662107741016,4.1410210528565194,0.27490920051852985,0.03420265561394925,37.25214620834246
ISIC_0000882,0,0.052223941973511497,0.07481792064452737,0.12199800360684716,0.845075221407887,4.48746399682715,0.34098489183390424,0.05921867992243586,81.93260545819138
ISIC_0000900,0,0.15129215287165348,0.0668188472693744,0.15389411868216504,0.838886341790584,4.376510508384075,0.34262450927793114,0.06381278004020514,73.6984672550233
ISIC_0000999,0,0.19602917644135182,0.12235734347394976,0.1885231439103588,0.8723085739331933,7.553456587382426,0.21797269103393596,0.03648588263142781,163.33058096759754
ISIC_0001100,1,0.14027227796163186,0.20593024224798698,0.21042040479869023,0.9900774232189488,3.334444183007648,0.28380883744370067,0.03208852744762259,26.73051239055002
ISIC_0001102,1,0.21963689796235372,0.27129558537819554,0.27801022152072136,0.9930282797306577,4.170766132797001,0.27333466075774,0.028124310543515815,42.485788823639105
ISIC_0001103,1,0.10136899696624259,0.11920761780386512,0.11468705138805282,0.9826877866072614,3.0593800990655327,0.2932593974649435,0.05015941398221749,18.91531188326458
ISIC_0001105,1,0.104724095546822,0.1279359954942819,0.16148747746651138,0.9718997062856338,2.8240447376567066,0.34116489815746576,0.040153979308859174,25.9941808934788
ISIC_0001118,1,0.15625887792021909,0.20168217978842912,0.22775865012243862,0.9859980612235125,4.185325266515997,0.26156116559940246,0.028133488164344547,41.068732575200976
ISIC_0001119,1,0.0820896157211867,0.1443974426904748,0.16441549805404365,0.9104179804112106,5.423836883408236,0.2654993532781821,0.03368281709692465,112.54331705522765
ISIC_0001126,1,0.07431037437221774,0.10924958160208424,0.13113552305901538,0.9536202262147679,3.3371434559240005,0.3148356055813025,0.03870844756318287,30.3072579945809
ISIC_0001128,1,0.08462083534662532,0.16332699108122575,0.18272544850690062,0.9847734241956502,3.025523605800609,0.3072014073438921,0.03590330545715688,22.180966912092323
ISIC_0001131,1,0.3753135364007813,0.34577886381081857,0.33602034720837387,0.994095793378075,5.708652324168868,0.2942976119158768,0.06169850035963688,93.19743366187969
ISIC_0001133,1,0.40923127860991426,0.3072768729991804,0.25343326634304403,0.9952425210629106,4.304957265701854,0.35278720583456047,0.0586285377708126,60.582053322762334
ISIC_0001134,1,0.076775067695798,0.13309779820709264,0.15191973030890127,0.9767239875523452,2.8071533425451825,0.32012837261038596,0.03905617475324978,21.571993194184135
